Success (461):
datatype 9278 {urn:com:appian:types:TM}TM_QueueTransaction "{urn:com:appian:types:TM}TM_QueueTransaction"
content 165840 _a-0000ef03-0467-8000-9bf2-011c48011c48_1561792 "PQR Logo SPARK"
content 165841 _a-0000ef03-0467-8000-9bf2-011c48011c48_1561798 "PQR_LOGO_SPARK"
content 244988 _a-0000ef03-0467-8000-9bf2-011c48011c48_1561735 "PQR_INT_PQRDSFDashboard"
content 176778 _a-0000ef03-0467-8000-9bf2-011c48011c48_1580630 "PQR_VinculacionEntidadLista"
content 176789 _a-0000ef03-0467-8000-9bf2-011c48011c48_1580650 "PQR_PreguntasRecordsChatLista"
content 176774 _a-0000ef03-0467-8000-9bf2-011c48011c48_1580791 "PQR_TipoPQRDSFLista"
content 176921 ab94995e-a5ba-4d39-8c02-37ba5911fce6 "PQR_CrearTipoCategoriaPQRDSF"
content 177028 ad813401-6624-4ea7-8ffa-f4b4d8275cd5 "PQR_INT_eliminarTipoCategoriaPQRDSF"
content 177029 5e98d80a-fcbe-4a2d-9133-29247a5a200e "PQR_INT_actualizarTipoCategoriaPQRDSF"
content 176784 _a-0000eeb0-0577-8000-9be7-011c48011c48_1373089 "PQR_TipoCategoriaPQRDSFLista"
content 176779 _a-0000eec9-0818-8000-9beb-011c48011c48_1395915 "PQR_TipoIntervinienteLista"
content 176913 2b9c7f24-f169-4c98-8ea5-378a1310fa8b "PQR_CrearTipoInterviniente"
content 176914 a863b15f-76c5-4e5d-9f61-534d311c3002 "PQR_EliminarTipoInterviniente"
content 176912 69f8099d-8eef-40e8-8716-3f714eb2920e "PQR_ActualizarTipoInterviniente"
content 176911 dded79a1-7bf6-43f7-85d1-1bbe62600b79 "PQR_IntervinienteResumen"
content 221486 _a-0000eef0-95cd-8000-9bee-011c48011c48_1471005 "PQR_INT_reglaCorreoLista"
content 176782 7a1ae558-911c-433b-adc9-f1f0c8aa3f85 "PQR_TipoCondicionesEspecialesResumen"
content 176928 711f0e72-0f3d-4f00-bace-5ee815444bf2 "PQR_CrearTipoCondicionesEspeciales"
content 176927 6ad4eb9a-0fde-4301-803b-1b3b9306a099 "PQR_ActualizarTipoCondicionesEspeciales"
content 176929 2ff7476c-1a8f-4d8d-a236-ea07ebacdde5 "PQR_DeleteTipoCondicionesEspeciales"
content 176785 _a-0000eec9-0818-8000-9beb-011c48011c48_1390340 "PQR_TipoCondicionesEspecialesLista"
content 242721 11901089-beb2-440f-9090-ebebbb2f578a "PQR_INT_crearPQRDSFPQR"
content 176887 2beb8563-081e-4dec-a89b-23a05a3c7d4a "PQR_EliminarInterviniente"
content 176891 c2579b6c-0f9b-4373-837a-dfaf58af48eb "PQR_CreateInterviniente"
content 176890 df8ddaf6-846b-4563-a7a9-31ac96da95f0 "PQR_CreatePQRDSF"
content 176156 _a-0001eee3-3e88-8000-9cdc-011c48011c48_5492800 "PQR SIGEDOC_documents"
content 176160 _a-0001eee3-3e88-8000-9cdc-011c48011c48_5370058 "PQR_Sigedoc_CreateReceivedCommunication_ESB_SB"
content 167282 4ecb8313-9775-4e7b-85be-cdec3e4d1599 "PQR_EliminarReglaCorreo"
content 176523 acdf3d61-39b8-493b-9f46-c920d1cf24cb "PQR_CrearReglaCorreo"
content 172230 7ef2b9e9-7054-40cc-93cd-b832e80e93aa "PQR_ActualizarReglaCorreo"
content 167290 cb88cdaf-6b13-4f22-b0c5-10e4fa1a920f "PQR_ReglaCorreoResumen"
content 167581 dd23023c-7ab7-42f6-845a-86e947ef1346 "PQR_EliminarEtiquetaXFuncionario"
content 167580 e91552db-0025-4d1d-bf0d-c284585037a8 "PQR_CrearEtiquetaXFuncionario"
content 167582 41f13a40-117b-410a-85c3-82ea10bdea9c "PQR_ActualizarEtiquetaXFuncionario"
content 167586 _a-0001eee3-3e88-8000-9cdc-011c48011c48_5383684 "PQR_EtiquetaXFuncionarioLista"
content 167598 968f5d6d-00e0-48d8-8605-2bc54897a3ed "PQR_FuncionarioResumen"
content 240045 _a-0001eee3-3e88-8000-9cdc-011c48011c48_5383923 "PQR_ObtenerTagsEmail"
content 177024 _a-0001eee3-3e88-8000-9cdc-011c48011c48_5389118 "PQR_PQRDSFDocumentos"
